Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,PLYMOUTH CARVER PRIMARY CARE  P.C.,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,5087467272,0.0,105
afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,BROCKTON HOSPITAL  INC.,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,5089417000,0.0,1160
be9a14c1-72a6-3186-b199-fdb070768458,WOBURN NURSING CENTER INC,18 FRANCES ST,WOBURN,MA,018013006,42.488288600000004,-71.15015700746171,7819338175,0.0,1
06cc2462-430f-3322-9c87-7e971125f510,EMERSON HOSPITAL,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,9782873226,0.0,7
37cba62c-ea42-3930-a1e1-7a285ace4b8a,COMPASSION HOME HEALTH CARE  LLC,58 PRINCETON RD,MALDEN,MA,021484411,42.4367715,-71.05428049538298,6174610259,0.0,22
ee7fab6f-6438-394f-b1f2-3e452f8f055a,BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,9789272020,0.0,23
79508e39-d0b0-3613-9d54-168f6e1c3a18,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,9787849000,0.0,45
af570aee-a397-372c-8eba-5c2b18662b0f,BYC HEALTHCARE INC,800 W CUMMINGS PARK STE 2250,WOBURN,MA,018016372,42.4961562,-71.1258904921298,7814046923,0.0,61
1ce0d1a3-b507-3ad1-afc5-b25bfe48b8dc,STOUGHTON PUBLIC HEALTH ASSOCIATION,10 PEARL STREET,STOUGHTON,MA,020722364,42.125716800000006,-71.1025481568314,7813447011,0.0,12
880fad59-9c38-3a21-a39f-ccc801502ab3,SANCTA MARIA NURSING FACILITY,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,6178682200,0.0,18
352f2e3b-0708-3eb4-9f7e-e73a685bf379,MARLBOROUGH HOSPITAL CORP,157 UNION ST,SOUTHBOROUGH,MA,017721215,42.3056501,-71.5245087,5084815000,0.0,157
e34d8448-8b98-3f91-9fe7-faeb8a78e1db,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,NEW ENGLAND SINAI HOSPITAL,MILTON,MA,021862377,42.2501425,-71.065573,7813440600,0.0,23
10ffe7b1-2f94-3f12-9288-679da05a1ec9,WESTFORD INTERNAL MEDICINE PC,133 LITTLETON RD,WESTFORD,MA,01886,42.57056335,-71.41736646422413,9785771946,0.0,28
e98ef46c-e94c-34bc-9cf5-134d8ddcbac5,COMMUNITY VISITING NURSE AGENCY  INC.,10 EMORY ST,ATTLEBORO,MA,027033002,41.9447388,-71.27972821642685,5082220118,0.0,2
fa34d205-5ac2-3ba2-80a4-bef345dc57f5,MEDFORD VISITING NURSING ASSOCIATION,37 BROADWAY,ARLINGTON,MA,024745552,42.408086,-71.135914,7816436090,0.0,3
d0894f6b-78d7-338d-82ad-b63de4d40014,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,6174923500,0.0,57
3d5fbf38-c781-3e04-8c7e-5a402611b7d4,DAVIS SQUARE FAMILY PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,6176669577,0.0,65
d6b03647-983f-3162-af9e-b12aea026f13,HOLISTIC FAMILY PRACTICE  INC.,65 NEWBURYPORT TPKE,NEWBURY,MA,019501199,42.7891081,-70.87774011339009,9784659770,0.0,49
f43f97f2-af04-3ed0-a42e-3681718cc9b2,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,4134472000,0.0,64
2f67494e-f17e-3248-ba68-3ca42913cca1,ROYAL OF FAIRHAVEN NURSING CENTER,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,5089973193,0.0,5
88975fd9-b47e-3af6-af78-c58e1ecf0d5e,BAYSTATE NOBLE HOSPITAL CORPORATION,115 W SILVER ST,WESTFIELD,MA,010853628,42.1178811,-72.75935246865802,4135682811,0.0,30
52efa2e5-007f-3396-a83a-28ca015f0595,BAYADA HOME HEALTH CARE INC,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,5088300999,0.0,12
19439108-9835-38fe-8ee2-1226a355cfba,NEWTON WELLESLEY CENTER FOR ALZHEIMER'S CARE,694 WORCESTER RD,WELLESLEY,MA,024822837,42.2964859,-71.2925571,7812376400,0.0,1
edd58f69-ad5f-346b-b1f9-530ccdc895f6,RISE ABOVE WELLNESS HEALTH SERVICES LLC,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,8572473180,0.0,70
94ac48ba-e215-3ab9-ba88-a0b926d29cef,MEDFORD REHABILITATION AND NURSING CENTER,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,7813964400,0.0,16
069b90f9-309b-35e4-b990-d1dbacb962cc,MONT MARIE REHABILITATION & HEALTHCARE CENTER,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,4135386050,0.0,7
e5ce3b83-f5e6-308d-aa64-82539fc2d906,FIRST CHOICE HEALTHCARE  INC.,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,6172934594,0.0,1
936ceb96-2b12-371f-aa68-ee02a9c06f4c,PRIMARY CARE NORTH PC,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,7815959581,0.0,156
2cea5ce8-beca-3593-ad2d-07b6f273a9d2,NORTH QUABBIN FAMILY PHYSICIANS  PC,201 S MAIN ST,ATHOL,MA,013312131,42.5913877,-72.24248995154954,9782490099,0.0,22
48a6d3ab-50ef-349e-8945-2558a78f378e,SAINT ANNE'S HOSPITAL,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,5086745600,0.0,317
cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,ACHIEVE WELLNESS  LLC,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,9788914928,0.0,35
7b7ce654-a413-37d1-9d34-97240c0ac580,WOONSOCKET URGENT CARE PC,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,5083184466,0.0,8
7b20d1c4-c56b-3647-801c-5e4e13679073,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,5087462000,0.0,298
3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,HALLMARK HEALTH URGENT CARE PHYSICIANS LLC,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,7812801699,0.0,17
c60fc3df-9dbd-3f31-a456-41c84490266f,BOURNE MANOR EXTENDED CARE FACILITY,146 MAC ARTHUR BOULEVARD,BOURNE,MA,025323902,41.7412166,-70.5989196,5087598880,0.0,2
46daa26f-fda5-38a9-9c45-fda430d28fa6,FIDELIS HOSPICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,018325721,42.7736752,-71.08561759491305,9789127842,0.0,7
c0132cf6-1703-3aad-89b4-cc2f2bbc123e,MARISTHILL NURSING & REHABILITATION CENTER,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,7818930240,0.0,6
4f59f709-8b84-3d27-a04b-c6b7b5544413,HILLTOWN COMMUNITY HEALTH CENTERS INC,70 BOLTWOOD WALK,AMHERST,MA,010022271,42.3768779,-72.51840280783739,4132385511,0.0,195
c4e5b33c-17b8-3f51-a8ba-a327d54e642a,PRIMARY CARE MEDICINE AND PEDIATRICS  LLC,94 N ELM ST,WESTFIELD,MA,010852917,42.1322823,-72.7436679,4135621650,0.0,34
c25911bc-3240-358a-86ce-5f45bb8f0c53,TUFTS MEDICAL CENTER COMMUNITY CARE INC,325 WOOD RD,WELLESLEY HILLS,MA,024812188,42.3130588,-71.2738201,7813563336,0.0,30
f4e522df-a006-344d-9574-15bc985f5bb4,Lowell Outpatient Clinic,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,800-865-3384,0.0,875
552ede7f-2ba4-39ef-9217-29d27b89b8a7,LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,87 SHATTUCK STREET,HAVERHILL,MA,018302319,42.796917699999995,-71.05216081525802,9783721081,0.0,5
a079d416-e8fe-3286-8ef3-6d289d7b5ad9,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,508-771-3190,0.0,167
79d49935-bcc0-36ca-920b-45365c367438,SOUTH BOSTON COMMUNITY HEALTH CENTER INC,409 W BROADWAY,SOUTH BOSTON,MA,021272245,42.336831,-71.047958,6172697500,0.0,49
0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,MARIAN MANOR,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,6172683333,0.0,5
666c3e81-2ec6-3bff-9dcc-a704edd86960,SPECTRUM HHC,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,4135674600,0.0,2
51370692-6296-3150-8672-559fc73f964f,BRIGHAM & WOMENS HOSPITAL INC,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,6177325500,0.0,48
cdc87240-38e9-36f8-959b-706642e01e11,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,6175733089,0.0,86
c6b019eb-28ec-36f6-abf3-bcc4d1d58966,DUTTON FAMILY CARE ASSOCIATES LLP,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,7812450402,0.0,26
b5b380d2-df21-3389-abf0-08551c7e1f2d,DEVENS TREATMENT & RECOVERY CENTER LLC,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,9786155200,0.0,66
31e00f85-6909-3d9f-afc6-5ae507ab0c06,BRAINTREE FAMILY PHYSICIAN INC,382 GROVE STREET,BRAINTREE,MA,021847324,42.189369400000004,-70.98451984814267,7818481555,0.0,45
b3312a2d-37e9-35a8-b50d-6c165c437baa,DIMOCK COMMUNITY HEALTH CENTER  INC,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,6174428800,0.0,11
6afea80b-1e56-3487-a326-f4a979f92c28,CAPE COD FAMILY PRACTICE & SPORTS MEDICINE PC,34 BATES RD,MASHPEE,MA,026493280,41.61929295,-70.49056908851608,5085393353,0.0,30
2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,TEWKSBURY HOSPITAL,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,9788517321,0.0,352
a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,LOWELL COMMUNITY HEALTH CENTER,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,9783228590,0.0,53
7dddc0c2-9f1d-3e4e-b2f2-fc7e6abbed31,ALTERNATIVE HOME HEALTH CARE  LLC,160 MERRIMACK STREET  SUITE 1,METHUEN,MA,018446117,42.7334079,-71.13599310716302,9786577444,0.0,2
82c72223-f521-3a34-9b9b-4ff366365399,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,6175062000,0.0,259
04b252db-4231-3cb5-963d-6f096fb4b97c,DEDHAM MEDICAL ASSOCIATES URGENT CARE CENTER LLC,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,7813291400,0.0,14
83579123-f29c-39b8-9f5f-8f79e91683c7,NASH HEALTH CARE PRACTICES LLC,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,5083457129,0.0,30
94f6a3ae-7d8d-3cbc-a788-e400732da7e5,COMMUNITY HEALTH CENTER OF FRANKLIN CO INC,450 WEST RIVER ST,ORANGE,MA,013649603,42.5928702,-72.32953998953418,9785447800,0.0,7
e2eab39c-5195-34aa-b35f-e89e37cfed01,SOUTH SHORE HOSPITAL INC.,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,7813408000,0.0,274
4fa8411f-42f8-3353-8947-bf15254c9dee,GREENWOOD NURSING & REHABILITATION CENTER,90 GREENWOOD STREET,WAKEFIELD,MA,018804039,42.476321150000004,-71.06922169005762,7812460211,0.0,15
22b57e3f-4143-33e6-abb9-e6ff074f1c46,750 WOBURN STREET OPERATING COMPANY  LLC,750 WOBURN STREET,WILMINGTON,MA,018873480,42.5346051,-71.14953004087923,9789880888,0.0,1
1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,9783230302,0.0,604
940d491c-ad61-3bd3-9054-d6d884280934,ASHMONT HILL  LLC,321 CENTRE STREET,DORCHESTER,MA,021221112,42.29394375,-71.06005213312326,6178256320,0.0,3
497f39dd-280e-3d58-af5b-c5e3a3a09b10,CAPE COD HOSPITAL INC,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,5087711800,0.0,194
f2a6c4f7-f5b2-361a-95c4-3d635b352a46,LIFE CARE CENTER OF RAYNHAM,546 SOUTH STREET EAST,RAYNHAM,MA,027671079,41.8984957,-71.03751432894776,5088215700,0.0,27
accb8cdd-6560-3fef-b0a6-f12c3295026a,LIFE CARE CENTER OF ATTLEBORO,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,5082224182,0.0,45
792f1ce2-3420-3f91-bd8c-ce680ef4c5d2,SOUTH SHORE MEDICAL INVESTORS LLC,309 DRIFTWAY,SCITUATE,MA,020661905,42.1766448,-70.74318482072749,7815451370,0.0,1
18a96051-91f4-3cba-af96-056ea14dfee0,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVENUE,NEWBURYPORT,MA,019503872,42.81369325,-70.89091645747592,9784631056,0.0,231
41e2a44c-477c-3511-96f9-12c476aa3b6a,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,021183553,42.336277100000004,-71.07085295687423,6176268860,0.0,137
5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH ST,PITTSFIELD,MA,012015493,42.4600752,-73.2492795834909,4134472000,0.0,11
c8c30d67-e7cc-30ab-972d-28e97aff18a7,FATHERS UPLIFT FAMILY GROUP LLC,100A WARREN ST,BOSTON,MA,021242012,42.3279429,-71.0831806,6177080870,0.0,27
4956f573-3dc2-3a67-9692-2f57451744e6,RESERVOIR CENTER FOR HEALTH & REHABILITATION  THE,400 BOLTON STREET,MARLBOROUGH,MA,017523912,42.35966285,-71.55290125539051,5084816123,0.0,15
69195f53-626c-3031-b4de-d0b206f75d8c,LUTHERAN HOME OF JAMAICA PLAIN INC,174 FOREST HILLS ST,BOSTON,MA,021303353,42.306401050000005,-71.10237442688054,6175221550,0.0,1
b44955d1-f0e2-3beb-a013-708a81dbe430,SIGNATURE HEALTHCARE MEDICAL GROUP INC,680 CENTRE ST,WEST BRIDGEWATER,MA,023791600,42.0219112,-71.019004,5089417000,0.0,26
363631be-d437-3548-98c2-d10b909c1721,SEA VIEW CONVALESCENT AND NURSING HOME,50 MANSION DRIVE,ROWLEY,MA,019691026,42.73718535100735,-70.88053187301136,9789482552,0.0,15
c1986c0c-f756-3596-8f90-08adacf220fe,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,73 CHESTNUT STREET,SAUGUS,MA,019061605,42.4573919,-70.9918055,7812338123,0.0,16
18b1bb7e-2f93-3253-a7ae-d19c13ffeaa1,GARDEN STATE HEALTHCARE ASSOCIATES LLC,29 E 29TH ST,WEST NEWBURY,MA,019854201,42.8014795,-70.989778,2018587394,0.0,32
67d2f85b-ddc7-3ed0-b90b-6fa5b7b8358a,CHARLES RIVER COMMUNITY HEALTH  INC,43 FOUNDRY AVE,WALTHAM,MA,024538313,42.37050535,-71.21908334877376,6177830500,0.0,45
78eb7e47-26d6-37d4-8e01-5eabfc9d068f,FOLEY FAMILY PRACTICE  P.C.,78 BRICKYARD RD,ATHOL,MA,01331,42.58312735,-72.2583516123911,9782497300,0.0,42
1853aeef-5897-326a-80d6-aa4b0459eb6d,BARRINGTON URGENT CARE PC,381 WICKENDEN ST,ATTLEBORO,MA,027032247,41.9438129,-71.2806515,4014337550,0.0,70
94dda4e1-7476-367a-b1f8-37ea7f61a1b7,WHITTIER REHABILITATION HOSPITAL - BRADFORD,145 WARD HILL AVENUE,WESTBOROUGH,MA,015811017,42.2694308,-71.6129907,9783728000,0.0,13
22fa6d28-92b6-3446-a388-f5aba50debaf,CHELSEA JEWISH VISITING NURSE AGENCY,123 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,6178870826,0.0,4
8a87ef73-eaa2-340a-bec5-c3cef01ef836,BEAR MT WESTFORD LLC,3 PARK DR,WESTFORD,MA,018863511,42.556814700000004,-71.43463308318695,9783921144,0.0,2
2ca615f3-87f7-3283-a447-d919a883b676,HANOVER FAMILY HEALTH & URGENT CARE PC,1399 WASHINGTON ST,HANOVER,MA,023391653,42.1441354,-70.8440854,7818290895,0.0,5
c0a33465-d309-3d2a-932e-9d554a7cc19c,T MASSACHUSETTS  LLC,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,7743667000,0.0,131
7f32dd7d-5c35-3ddb-839b-8fbbb930d412,ST PATRICK'S MANOR,863 CENTRAL STREET,FRAMINGHAM,MA,017014813,42.30758060362541,-71.42846215724606,5088798000,0.0,14
6e517750-a29e-3170-a02b-5733ff523458,TREE OF LIFE HEALTHCARE ASSOCIATES,101 BARRY RD,WORCESTER,MA,016091275,42.3030701,-71.8333408960994,5087677931,0.0,30
3f12ebb4-e03c-3453-88d2-4fc9682383df,NEW BEDFORD INTERNAL MEDICINE & GERIATRICS  LLC,726 COUNTY ST,NORTH DARTMOUTH,MA,027473603,41.6389926,-70.9703171,5089845671,0.0,68
8ec2ca51-abb4-35dd-b90f-6c6aad6d2124,ALLIANCE HEALTH AT ROSEWOOD,22 JOHNSON STREET,PEABODY,MA,019602311,42.54644385,-70.99288129112277,9785358700,0.0,8
9fdce5d5-d4d0-3156-a8d5-8757bfe4e9b3,ONE CALL HEALTHCARE PLLC,1 FARMER CIR,ARLINGTON,MA,024742866,42.42405225,-71.16792616556859,6178660789,0.0,41
b014aec7-7bd8-351f-8808-3e280cbc5be6,STEWARD HOLY FAMILY HOSPITAL INC,70 EAST ST,HAVERHILL,MA,018306700,42.7777829,-71.0767724,9786870151,0.0,147
125eccb3-d003-34ea-9bd8-360dff059782,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,DEDHAM,MA,020266146,42.2489143,-71.1755732,6177545800,0.0,44
e5b9db6a-8dd8-3622-b9ce-3dc593e111d1,ENGRACE HEALTHCARE PRACTICE LLC,1223 BEACON ST STE A,BROOKLINE,MA,024465332,42.3430087,-71.1170155,6177391122,0.0,30
e92dad8b-f485-315a-8fc4-1d7adfdc9c00,NORTHEAST BEHAVIORAL HEALTH LLC,581 FAUNCE CORNER RD,DARTMOUTH,MA,027471242,41.676111381167445,-70.98788528176077,5082079800,0.0,73
aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,RIVER'S EDGE PRIMARY CARE LLC,821 E MAIN ST STE 3,CHICOPEE,MA,010206306,42.155774795300516,-72.55672263289513,4136956774,0.0,38
19a3afba-b409-3650-a0ab-f3faf6e391ef,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,199 REEDSDALE RD,WALTHAM,MA,024511433,42.3756401,-71.2358004,6176964600,0.0,34
76b7dbb5-0a02-32a4-9a01-3511f7e45016,CARDIGAN NURSING & REHABILITATION CENTER,59 COUNTRY WAY,SCITUATE,MA,020663746,42.1806871,-70.74862935148246,7815459477,0.0,4
d9b71ccf-6649-3555-9e99-44eac0af257f,SERENITY HILL NURSING CENTER,655 DEDHAM ST,WRENTHAM,MA,020931135,42.084901,-71.30689224201797,5083843400,0.0,2
e68de1a0-767e-3466-b9a6-43948ee073d3,GOOD SHEPHERD COMMUNITY CARE,160 WELLS AVENUE,NEWTON,MA,024593302,42.29337605,-71.19806353028767,6179696130,0.0,12
f002fb4c-544a-3139-b3f1-439864d5474a,OC SAUGUS CENTER LLC,266 LINCOLN AVE,SAUGUS,MA,019063037,42.44952884999999,-70.99452689295308,8455444089,0.0,1
d6c165ec-d9ca-35a5-9bc8-2061cbfb83a2,CHELMSFORD FAMILY PRACTICE  PC,10 ADAMS ST,NORTH CHELMSFORD,MA,018631780,42.6389249,-71.3840196,9782513159,0.0,87
a8f1424c-00bc-3403-8db5-cd600978f3a4,CONNECTICUT RIVER INTERNISTS. LLP,8 BURNHAM ST,TURNERS FALLS,MA,013761816,42.6042523,-72.5564777,4137745554,0.0,36
a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502,42.3741033,-71.13417575971958,6174923500,0.0,439
7dcab1ad-0e13-3700-9eb0-70767c5e2b55,URGENT CARE PHYSICIANS PC,1515 ALLEN ST,SPRINGFIELD,MA,011181803,42.095299499999996,-72.50943136142334,4137839114,0.0,16
9b8a7a25-b923-3710-9f3c-d42919a3f54f,COMPASSIONATE CARE INTERNAL MEDICINE  LLC,146 MAIN ST,MAYNARD,MA,017542651,42.4309786,-71.4552968,9788230023,0.0,24
35eba9db-902f-32e6-b302-0e5ef8fa5c68,THE NORTHEAST HEALTH GROUP  INC,66 BROAD ST,WESTFIELD,MA,010852927,42.1165587,-72.74727440058362,4135625464,0.0,2
845fbd9b-2d1c-39a8-8261-28ae40e4fab2,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,UPTON,MA,015681431,42.1700209025178,-71.59409308099494,5084731190,0.0,181
bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,SOMERVILLE,MA,021452935,42.3875968,-71.0994968,6176651000,0.0,153
9ce6072b-d039-3cde-8eaf-950211b8ae88,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,019492446,42.585787222720036,-71.00861442427218,9787742555,0.0,24
37e9314c-6d3f-3aae-8f0a-8139f6a3034c,Lowell Veterans Community Care Center,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,978-671-9000,0.0,69
af8566eb-8918-3ec7-ba44-92b6a2cf8097,NORTH SHORE MEDICAL CENTER INC,81 HIGHLAND AVE,SALEM,MA,019702714,42.5112107,-70.90516241826194,9787410522,0.0,280
ecd3b321-0a8a-3ce6-81f0-982dd77fce43,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVE,NEWBURYPORT,MA,019503867,42.81369325,-70.89091645747592,9784631000,0.0,211
eb2596c3-8814-3add-8516-474214bf5c62,WATERVIEW LODGE LLC,250 W UNION ST,ASHLAND,MA,017211420,42.24214015,-71.48110671819278,5088796420,0.0,2
058176fd-cbb0-328b-8411-c19f5045032d,EXCEL CENTER FOR NURSING AND REHAB AT LEXINGTON,840 EMERSON GARDENS ROAD,LEXINGTON,MA,02420,42.43761961817366,-71.19888753880475,7818618630,0.0,5
a036cdf2-bbc5-3ffd-987f-56e437fd8b74,WINDSOR NURSING & RETIREMENT HOME,265 N MAIN ST,SOUTH YARMOUTH,MA,026642083,41.680980000000005,-70.18292625685085,5083943514,0.0,20
4f5e8f16-a31b-3071-8556-d7188ede313d,HOLYOKE MEDICAL CENTER INC,575 BEECH ST,HOLYOKE,MA,010402223,42.20105435,-72.628169560868,4135342805,0.0,122
69cb2157-b620-3c51-9c94-f516462d2d55,FAMILY PRACTICE GROUP PC,11 WATER ST,ARLINGTON,MA,02476,42.41642055,-71.15424293038585,7816489700,0.0,71
ae3eab22-8868-37bb-9a59-2b8bfe14bf34,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.58522105,-72.20868129339888,9782493511,0.0,159
218e58e4-9642-3ebd-9b39-34d15f22c620,COMMUNICATIVE HEALTH CARE ASSOCIATES INC.,977 MAIN ST,WALTHAM,MA,024517406,42.376452150000006,-71.25063779999999,7818994709,0.0,66
9a20d707-68e4-32c0-b2b2-2f5d5c2012cd,CLARITY HEALTH & WELLNESS LLC,131 CAMBRIDGE ST STE 1,BURLINGTON,MA,018033711,42.50284395,-71.19574553661971,7812652572,0.0,107
41f66e18-8eb7-32f2-9371-7df5bf2b8d21,AMBULATORY EMPLOYEE INDUSTRIAL OCCUPATIONAL AND URGENT HEALTHCARE,170 UNIVERSITY DRIVE,GREENFIELD,MA,013011238,42.6097476,-72.5979752,4133874556,0.0,3
a25107f7-f4f5-36fc-98e4-f3e1b5875c91,MASS GENERAL BRIGHAM URGENT CARE LLC,1285 BEACON ST,WOBURN,MA,018012157,42.4979478,-71.1684508,6177516205,0.0,101
0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,URGENT CARE OPERATIONS PC,50 DODGE ST,SWAMPSCOTT,MA,019071300,42.4699241,-70.9171507,9789222171,0.0,4
3695125c-c052-3ece-898a-2a6448987ae5,URGENT CARE SPECIALISTS  P.C.,2040 BOSTON RD STE 5,WILBRAHAM,MA,010951380,42.150295650000004,-72.47288272264812,4135993800,0.0,1
05fcf001-ab24-3d7d-85f7-f64942d82738,ENCOMPASS HEALTH BRAINTREE HOSPITAL OF BRAINTREE,250 POND STREET,FRAMINGHAM,MA,017014592,42.2838619,-71.4093719,7818485353,0.0,412
7e6db51f-7c1b-3555-9e1c-6269ba6d704d,ACCLAIM HOME HEALTH CARE  INC,120 STAFFORD STREET SUITE 206,WORCESTER,MA,016031461,42.239638,-71.8443785891577,5084596937,0.0,8
83769f98-fff3-3535-8781-6ace5957136f,SOUTHSHORE HEALTH CARE CENTER,115 NORTH AVENUE,ROCKLAND,MA,023702129,42.13496385,-70.92237824494691,7818783308,0.0,15
b7f2e542-f3b6-3f5e-9aed-511ff6f0ee56,MEDFORD VISITING NURSING ASSOCIATION,37 BROADWAY STE 2,ARLINGTON,MA,024745552,42.408086,-71.135914,7816436090,0.0,24
0e3a24c3-b772-3059-b3fd-8a4710068a82,LAKESIDE FAMILY PRACTICE,416 BROADWAY,RAYNHAM,MA,027671737,41.940680799999996,-71.07864352196617,5088285020,0.0,57
e5d50afe-8c7d-35f5-96f5-fb8941403b0f,VMD PRIMARY PROVIDERS MASSACHUSETTS PLLC,125 S CLARK ST STE 900,FALL RIVER,MA,02722,41.74223,-71.129706,3124657900,0.0,142
9adfae03-673d-365d-9052-f705098fa3e4,THE SHRINERS HOSPITAL FOR CHILDREN,51 BLOSSOM ST,BOSTON,MA,021142699,42.36305545,-71.06643399281765,1617722300,0.0,76
46912be1-43b9-3c0c-9fbd-3d123f2eacc6,BLUPOINT HEALTHCARE LLC,821 DANIEL SHAYS HWY,ATHOL,MA,013316903,42.572540548950265,-72.2674105528448,9782493717,0.0,1
25431f9a-00e4-36d8-9810-4125328eec50,THE GENERAL HOSPITAL CORPORATION,55 FRUIT ST,WALTHAM,MA,02451,42.3756401,-71.2358004,6177262000,0.0,793
